chart_appearances,track_id,title,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1,07rmSXN6vNoquX1AsWd9pP,Lalala, Y2K,0.843,0.391,2,-7.899,1,0.0845,0.181,0.0,0.137,0.496,129.972,audio_features,07rmSXN6vNoquX1AsWd9pP,spotify:track:07rmSXN6vNoquX1AsWd9pP,https://api.spotify.com/v1/tracks/07rmSXN6vNoquX1AsWd9pP,https://api.spotify.com/v1/audio-analysis/07rmSXN6vNoquX1AsWd9pP,160615,4
21,5DuSzOxHDi1qZycpzIWyhO,I Love You 3000, Stephanie Poetri,0.648,0.382,6,-7.85,1,0.0396,0.911,0.0,0.393,0.408,90.099,audio_features,5DuSzOxHDi1qZycpzIWyhO,spotify:track:5DuSzOxHDi1qZycpzIWyhO,https://api.spotify.com/v1/tracks/5DuSzOxHDi1qZycpzIWyhO,https://api.spotify.com/v1/audio-analysis/5DuSzOxHDi1qZycpzIWyhO,209734,4
45,5aqyWj7t8VP1OXfazIdVPV,Pulang - Piano Version, Insomniacks,0.362,0.184,7,-12.837,1,0.0368,0.947,0.0689,0.11,0.343,140.71,audio_features,5aqyWj7t8VP1OXfazIdVPV,spotify:track:5aqyWj7t8VP1OXfazIdVPV,https://api.spotify.com/v1/tracks/5aqyWj7t8VP1OXfazIdVPV,https://api.spotify.com/v1/audio-analysis/5aqyWj7t8VP1OXfazIdVPV,308529,3
9,7oEm5Q1virEUB9H0XjWZzF,Don’t Need Your Love, NCT DREAM,0.619,0.881,7,-4.683,1,0.0834,0.0632,0.0,0.103,0.769,160.145,audio_features,7oEm5Q1virEUB9H0XjWZzF,spotify:track:7oEm5Q1virEUB9H0XjWZzF,https://api.spotify.com/v1/tracks/7oEm5Q1virEUB9H0XjWZzF,https://api.spotify.com/v1/audio-analysis/7oEm5Q1virEUB9H0XjWZzF,201880,3
10,4PWgb5Cr6FPQ690U2qlOea,Higher, Martin & Rami,0.721,0.824,8,-5.981,1,0.048,0.0965,3.56e-05,0.0631,0.289,120.052,audio_features,4PWgb5Cr6FPQ690U2qlOea,spotify:track:4PWgb5Cr6FPQ690U2qlOea,https://api.spotify.com/v1/tracks/4PWgb5Cr6FPQ690U2qlOea,https://api.spotify.com/v1/audio-analysis/4PWgb5Cr6FPQ690U2qlOea,153500,4
11,4c1WgUnHXq2LEncGHKgj1I,Dream Glow (BTS World Original Soundtrack) - Pt. 1, BTS,0.735,0.74,0,-3.837,0,0.0519,0.0967,0.0,0.101,0.541,141.948,audio_features,4c1WgUnHXq2LEncGHKgj1I,spotify:track:4c1WgUnHXq2LEncGHKgj1I,https://api.spotify.com/v1/tracks/4c1WgUnHXq2LEncGHKgj1I,https://api.spotify.com/v1/audio-analysis/4c1WgUnHXq2LEncGHKgj1I,187458,4
4,6bWBLZLBRQEJ5KsLicouNB,I Think I'm OKAY (with YUNGBLUD & Travis Barker), Machine Gun Kelly,0.629,0.729,7,-4.744,1,0.0325,0.028,0.0,0.288,0.304,119.996,audio_features,6bWBLZLBRQEJ5KsLicouNB,spotify:track:6bWBLZLBRQEJ5KsLicouNB,https://api.spotify.com/v1/tracks/6bWBLZLBRQEJ5KsLicouNB,https://api.spotify.com/v1/audio-analysis/6bWBLZLBRQEJ5KsLicouNB,170440,4
7,0DiDStADDVh3SvAsoJAFMk,Only Human, Jonas Brothers,0.795,0.496,0,-5.883,1,0.0722,0.108,0.0,0.0645,0.874,94.01,audio_features,0DiDStADDVh3SvAsoJAFMk,spotify:track:0DiDStADDVh3SvAsoJAFMk,https://api.spotify.com/v1/tracks/0DiDStADDVh3SvAsoJAFMk,https://api.spotify.com/v1/audio-analysis/0DiDStADDVh3SvAsoJAFMk,183000,4
14,28xjm4FnnGI4Xnds7VoNSl,Wave, ATEEZ,0.624,0.86,1,-3.346,1,0.0387,0.0886,1.1e-05,0.123,0.447,99.968,audio_features,28xjm4FnnGI4Xnds7VoNSl,spotify:track:28xjm4FnnGI4Xnds7VoNSl,https://api.spotify.com/v1/tracks/28xjm4FnnGI4Xnds7VoNSl,https://api.spotify.com/v1/audio-analysis/28xjm4FnnGI4Xnds7VoNSl,203933,4
1,76D536xRk0FNg9kGPBxgdX,Whoops, brb.,0.816,0.529,8,-9.488,0,0.214,0.315,1.7e-06,0.109,0.821,92.522,audio_features,76D536xRk0FNg9kGPBxgdX,spotify:track:76D536xRk0FNg9kGPBxgdX,https://api.spotify.com/v1/tracks/76D536xRk0FNg9kGPBxgdX,https://api.spotify.com/v1/audio-analysis/76D536xRk0FNg9kGPBxgdX,147892,4
7,0vrmHPfoBadXVr2n0m1aqZ,Heaven, Avicii,0.592,0.873,9,-5.65,1,0.0275,0.0715,0.00982,0.142,0.516,122.011,audio_features,0vrmHPfoBadXVr2n0m1aqZ,spotify:track:0vrmHPfoBadXVr2n0m1aqZ,https://api.spotify.com/v1/tracks/0vrmHPfoBadXVr2n0m1aqZ,https://api.spotify.com/v1/audio-analysis/0vrmHPfoBadXVr2n0m1aqZ,277262,4
19,0LJDFZohBgWOMvXQw0cc9W,Cigarettes On Patios, BaJake,0.752,0.712,4,-5.467,0,0.0474,0.256,0.0,0.136,0.588,139.999,audio_features,0LJDFZohBgWOMvXQw0cc9W,spotify:track:0LJDFZohBgWOMvXQw0cc9W,https://api.spotify.com/v1/tracks/0LJDFZohBgWOMvXQw0cc9W,https://api.spotify.com/v1/audio-analysis/0LJDFZohBgWOMvXQw0cc9W,207813,4
52,51Fjme0JiitpyXKuyQiCDo,Lalala, Y2K,0.843,0.391,2,-7.899,1,0.0845,0.181,0.0,0.137,0.496,129.972,audio_features,51Fjme0JiitpyXKuyQiCDo,spotify:track:51Fjme0JiitpyXKuyQiCDo,https://api.spotify.com/v1/tracks/51Fjme0JiitpyXKuyQiCDo,https://api.spotify.com/v1/audio-analysis/51Fjme0JiitpyXKuyQiCDo,160627,4
4,25n1mIAw7jOwafeYoCM1Cu,Bengali Sauce, BIGDBANGLA,0.562,0.823,11,-11.579,0,0.0807,0.0513,0.000196,0.803,0.371,156.98,audio_features,25n1mIAw7jOwafeYoCM1Cu,spotify:track:25n1mIAw7jOwafeYoCM1Cu,https://api.spotify.com/v1/tracks/25n1mIAw7jOwafeYoCM1Cu,https://api.spotify.com/v1/audio-analysis/25n1mIAw7jOwafeYoCM1Cu,196000,4
18,2gTdDMpNxIRFSiu7HutMCg,I Think I'm OKAY (with YUNGBLUD & Travis Barker), Machine Gun Kelly,0.628,0.744,7,-4.718,1,0.0379,0.0257,0.0,0.313,0.277,119.921,audio_features,2gTdDMpNxIRFSiu7HutMCg,spotify:track:2gTdDMpNxIRFSiu7HutMCg,https://api.spotify.com/v1/tracks/2gTdDMpNxIRFSiu7HutMCg,https://api.spotify.com/v1/audio-analysis/2gTdDMpNxIRFSiu7HutMCg,169397,4
15,1Cv1YLb4q0RzL6pybtaMLo,Sunday Best, Surfaces,0.878,0.525,5,-6.832,1,0.0578,0.183,0.0,0.0714,0.694,112.022,audio_features,1Cv1YLb4q0RzL6pybtaMLo,spotify:track:1Cv1YLb4q0RzL6pybtaMLo,https://api.spotify.com/v1/tracks/1Cv1YLb4q0RzL6pybtaMLo,https://api.spotify.com/v1/audio-analysis/1Cv1YLb4q0RzL6pybtaMLo,158571,4
5,4vsAUbPb6q9FpC4AGBFdVh,tomorrow tonight, Loote,0.32,0.5,3,-7.979,1,0.0994,0.134,0.0,0.108,0.142,91.361,audio_features,4vsAUbPb6q9FpC4AGBFdVh,spotify:track:4vsAUbPb6q9FpC4AGBFdVh,https://api.spotify.com/v1/tracks/4vsAUbPb6q9FpC4AGBFdVh,https://api.spotify.com/v1/audio-analysis/4vsAUbPb6q9FpC4AGBFdVh,202600,4
86,6moU77g9RQyMzHNuKEaQKq,It's You, Ali Gatie,0.732,0.463,11,-6.972,0,0.0287,0.374,0.0,0.194,0.397,95.971,audio_features,6moU77g9RQyMzHNuKEaQKq,spotify:track:6moU77g9RQyMzHNuKEaQKq,https://api.spotify.com/v1/tracks/6moU77g9RQyMzHNuKEaQKq,https://api.spotify.com/v1/audio-analysis/6moU77g9RQyMzHNuKEaQKq,212607,4
17,56JyMaElW79S7TDWh1Zw1m,On A Roll, Ashley O,0.737,0.81,5,-6.354,1,0.0896,0.077,0.0,0.0523,0.387,125.005,audio_features,56JyMaElW79S7TDWh1Zw1m,spotify:track:56JyMaElW79S7TDWh1Zw1m,https://api.spotify.com/v1/tracks/56JyMaElW79S7TDWh1Zw1m,https://api.spotify.com/v1/audio-analysis/56JyMaElW79S7TDWh1Zw1m,154448,4
21,3jsWXhE5NuPWQ4IHplv2zt,BIRTHDAY, SOMI,0.687,0.843,7,-4.242,1,0.109,0.0163,9.96e-06,0.0372,0.597,180.055,audio_features,3jsWXhE5NuPWQ4IHplv2zt,spotify:track:3jsWXhE5NuPWQ4IHplv2zt,https://api.spotify.com/v1/tracks/3jsWXhE5NuPWQ4IHplv2zt,https://api.spotify.com/v1/audio-analysis/3jsWXhE5NuPWQ4IHplv2zt,185796,4
28,3xaugmCyXrVkrDTXbFkMW3,Sanctuary, Joji,0.552,0.65,1,-7.199,1,0.128,0.422,0.000275,0.372,0.316,167.788,audio_features,3xaugmCyXrVkrDTXbFkMW3,spotify:track:3xaugmCyXrVkrDTXbFkMW3,https://api.spotify.com/v1/tracks/3xaugmCyXrVkrDTXbFkMW3,https://api.spotify.com/v1/audio-analysis/3xaugmCyXrVkrDTXbFkMW3,180019,4
7,2m7CS5AO0mJ2wH2wzGpR8t,Bless Up, Sheikh Banafe,0.905,0.59,9,-8.774,0,0.281,0.0579,0.0,0.22,0.486,86.982,audio_features,2m7CS5AO0mJ2wH2wzGpR8t,spotify:track:2m7CS5AO0mJ2wH2wzGpR8t,https://api.spotify.com/v1/tracks/2m7CS5AO0mJ2wH2wzGpR8t,https://api.spotify.com/v1/audio-analysis/2m7CS5AO0mJ2wH2wzGpR8t,177546,4
7,36J0iaPDGbYGsHvYpaYs3k,"Down Bad (feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy)", Dreamville,0.761,0.586,0,-5.368,1,0.359,0.0392,0.0,0.0558,0.719,149.804,audio_features,36J0iaPDGbYGsHvYpaYs3k,spotify:track:36J0iaPDGbYGsHvYpaYs3k,https://api.spotify.com/v1/tracks/36J0iaPDGbYGsHvYpaYs3k,https://api.spotify.com/v1/audio-analysis/36J0iaPDGbYGsHvYpaYs3k,169147,4
9,5ry2OE6R2zPQFDO85XkgRb,Money In The Grave (Drake ft. Rick Ross), Drake,0.831,0.502,10,-4.045,0,0.046,0.101,0.0,0.122,0.101,100.541,audio_features,5ry2OE6R2zPQFDO85XkgRb,spotify:track:5ry2OE6R2zPQFDO85XkgRb,https://api.spotify.com/v1/tracks/5ry2OE6R2zPQFDO85XkgRb,https://api.spotify.com/v1/audio-analysis/5ry2OE6R2zPQFDO85XkgRb,205427,4
8,2uZvZlMK9LPw4gpqdjRN7L,GLOW, CORSAK,0.59,0.538,0,-7.556,1,0.0435,0.142,0.0,0.137,0.146,145.111,audio_features,2uZvZlMK9LPw4gpqdjRN7L,spotify:track:2uZvZlMK9LPw4gpqdjRN7L,https://api.spotify.com/v1/tracks/2uZvZlMK9LPw4gpqdjRN7L,https://api.spotify.com/v1/audio-analysis/2uZvZlMK9LPw4gpqdjRN7L,191312,4
10,29fRTIKsJhLUJoldM89GZS,You Need To Calm Down, Taylor Swift,0.769,0.678,2,-5.604,1,0.0507,0.00838,0.0,0.0596,0.706,85.025,audio_features,29fRTIKsJhLUJoldM89GZS,spotify:track:29fRTIKsJhLUJoldM89GZS,https://api.spotify.com/v1/tracks/29fRTIKsJhLUJoldM89GZS,https://api.spotify.com/v1/audio-analysis/29fRTIKsJhLUJoldM89GZS,171387,4
28,2Qc8MKS5AYHJ4zLBodtPCX,累了走了散了, 六哲,0.598,0.42,0,-8.093,0,0.0258,0.713,0.0,0.0471,0.228,93.994,audio_features,2Qc8MKS5AYHJ4zLBodtPCX,spotify:track:2Qc8MKS5AYHJ4zLBodtPCX,https://api.spotify.com/v1/tracks/2Qc8MKS5AYHJ4zLBodtPCX,https://api.spotify.com/v1/audio-analysis/2Qc8MKS5AYHJ4zLBodtPCX,277021,4
7,6YKCEtfZXXyionWJPtT5jb,WHO DO U LOVE?, Monsta X,0.782,0.637,10,-5.63,0,0.264,0.28,0.0,0.114,0.389,101.989,audio_features,6YKCEtfZXXyionWJPtT5jb,spotify:track:6YKCEtfZXXyionWJPtT5jb,https://api.spotify.com/v1/tracks/6YKCEtfZXXyionWJPtT5jb,https://api.spotify.com/v1/audio-analysis/6YKCEtfZXXyionWJPtT5jb,189035,4
3,1SFVITPd1k2W6ZqZ2muaHD,我比從前想你了 - 電視劇《我們不能是朋友》片尾曲, Bii,0.508,0.607,6,-6.844,1,0.0287,0.442,0.0,0.0894,0.389,143.505,audio_features,1SFVITPd1k2W6ZqZ2muaHD,spotify:track:1SFVITPd1k2W6ZqZ2muaHD,https://api.spotify.com/v1/tracks/1SFVITPd1k2W6ZqZ2muaHD,https://api.spotify.com/v1/audio-analysis/1SFVITPd1k2W6ZqZ2muaHD,282640,4
26,1F43XlPBiwAUUIhrUGzylO,Never Ending Story, Limahl,0.599,0.622,0,-13.971,1,0.0296,0.359,0.00235,0.114,0.851,122.312,audio_features,1F43XlPBiwAUUIhrUGzylO,spotify:track:1F43XlPBiwAUUIhrUGzylO,https://api.spotify.com/v1/tracks/1F43XlPBiwAUUIhrUGzylO,https://api.spotify.com/v1/audio-analysis/1F43XlPBiwAUUIhrUGzylO,212173,4
6,4rifuSeAw7WGLKSLgAGIJU,Preludium, Robin Bennich,0.32,0.221,4,-21.398,1,0.0391,0.992,0.946,0.101,0.453,68.639,audio_features,4rifuSeAw7WGLKSLgAGIJU,spotify:track:4rifuSeAw7WGLKSLgAGIJU,https://api.spotify.com/v1/tracks/4rifuSeAw7WGLKSLgAGIJU,https://api.spotify.com/v1/audio-analysis/4rifuSeAw7WGLKSLgAGIJU,165633,3
2,4CMrdHWqic0usIZfTrKoI3,Easy - Remix, DaniLeigh,0.799,0.301,7,-11.361,1,0.185,0.195,0.0,0.0816,0.511,100.026,audio_features,4CMrdHWqic0usIZfTrKoI3,spotify:track:4CMrdHWqic0usIZfTrKoI3,https://api.spotify.com/v1/tracks/4CMrdHWqic0usIZfTrKoI3,https://api.spotify.com/v1/audio-analysis/4CMrdHWqic0usIZfTrKoI3,186587,4
2,7vejWqYK7NFsxbxQsAjTrC,Better Luck Next Time, Kelsea Ballerini,0.373,0.477,8,-6.391,1,0.0819,0.226,0.0,0.0879,0.531,198.522,audio_features,7vejWqYK7NFsxbxQsAjTrC,spotify:track:7vejWqYK7NFsxbxQsAjTrC,https://api.spotify.com/v1/tracks/7vejWqYK7NFsxbxQsAjTrC,https://api.spotify.com/v1/audio-analysis/7vejWqYK7NFsxbxQsAjTrC,172371,4
24,3BBahK6YhmPosOymF45cMu,Speechless (Full), Naomi Scott,0.474,0.489,6,-7.625,0,0.0342,0.467,0.0,0.119,0.23,124.844,audio_features,3BBahK6YhmPosOymF45cMu,spotify:track:3BBahK6YhmPosOymF45cMu,https://api.spotify.com/v1/tracks/3BBahK6YhmPosOymF45cMu,https://api.spotify.com/v1/audio-analysis/3BBahK6YhmPosOymF45cMu,208801,4
13,0hVXuCcriWRGvwMV1r5Yn9,I Don't Care (with Justin Bieber), Ed Sheeran,0.798,0.675,6,-5.041,1,0.0442,0.0912,0.0,0.0894,0.842,101.956,audio_features,0hVXuCcriWRGvwMV1r5Yn9,spotify:track:0hVXuCcriWRGvwMV1r5Yn9,https://api.spotify.com/v1/tracks/0hVXuCcriWRGvwMV1r5Yn9,https://api.spotify.com/v1/audio-analysis/0hVXuCcriWRGvwMV1r5Yn9,219947,4
37,3Hb9kUdm4yf839Fle4RIdT,Parado no Bailão, MC L da Vinte,0.828,0.599,11,-1.624,1,0.149,0.381,0.0,0.0775,0.478,86.533,audio_features,3Hb9kUdm4yf839Fle4RIdT,spotify:track:3Hb9kUdm4yf839Fle4RIdT,https://api.spotify.com/v1/tracks/3Hb9kUdm4yf839Fle4RIdT,https://api.spotify.com/v1/audio-analysis/3Hb9kUdm4yf839Fle4RIdT,171692,5
8,3NNDJfWMGHuNpvHWTImmlW,慢冷, Fish Leong,0.521,0.471,4,-8.247,1,0.0317,0.786,0.0,0.105,0.269,92.054,audio_features,3NNDJfWMGHuNpvHWTImmlW,spotify:track:3NNDJfWMGHuNpvHWTImmlW,https://api.spotify.com/v1/tracks/3NNDJfWMGHuNpvHWTImmlW,https://api.spotify.com/v1/audio-analysis/3NNDJfWMGHuNpvHWTImmlW,289604,4
2,7iud0nXzaQBO6lY5ukT4Hn,我們很好, JJ Lin,0.463,0.353,0,-9.207,1,0.0356,0.931,0.0,0.0876,0.325,99.916,audio_features,7iud0nXzaQBO6lY5ukT4Hn,spotify:track:7iud0nXzaQBO6lY5ukT4Hn,https://api.spotify.com/v1/tracks/7iud0nXzaQBO6lY5ukT4Hn,https://api.spotify.com/v1/audio-analysis/7iud0nXzaQBO6lY5ukT4Hn,268907,4
23,3Tg00L2HAWWAGjV803CDPP,說一句我不走了, 小5,0.667,0.453,0,-10.532,1,0.0278,0.574,0.0,0.185,0.249,110.0,audio_features,3Tg00L2HAWWAGjV803CDPP,spotify:track:3Tg00L2HAWWAGjV803CDPP,https://api.spotify.com/v1/tracks/3Tg00L2HAWWAGjV803CDPP,https://api.spotify.com/v1/audio-analysis/3Tg00L2HAWWAGjV803CDPP,285235,4
22,3AEgic4yp82NxMWUjHtxnO,Uno, Ambjaay,0.978,0.477,8,-8.159,1,0.155,0.000143,0.0,0.133,0.196,110.002,audio_features,3AEgic4yp82NxMWUjHtxnO,spotify:track:3AEgic4yp82NxMWUjHtxnO,https://api.spotify.com/v1/tracks/3AEgic4yp82NxMWUjHtxnO,https://api.spotify.com/v1/audio-analysis/3AEgic4yp82NxMWUjHtxnO,109091,4
1,3QEcvt2XnzF2lPohTh0bOr,Heart Sign (Prod. Flow Blow), ONG SEONG WU,0.71,0.827,0,-4.09,1,0.0548,0.0456,0.0,0.101,0.715,122.99,audio_features,3QEcvt2XnzF2lPohTh0bOr,spotify:track:3QEcvt2XnzF2lPohTh0bOr,https://api.spotify.com/v1/tracks/3QEcvt2XnzF2lPohTh0bOr,https://api.spotify.com/v1/audio-analysis/3QEcvt2XnzF2lPohTh0bOr,215680,4
13,5KBARWIxeMGkvUax9VtVC9,My Type, Saweetie,0.899,0.811,2,-6.294,1,0.258,0.000677,0.0,0.0672,0.587,105.038,audio_features,5KBARWIxeMGkvUax9VtVC9,spotify:track:5KBARWIxeMGkvUax9VtVC9,https://api.spotify.com/v1/tracks/5KBARWIxeMGkvUax9VtVC9,https://api.spotify.com/v1/audio-analysis/5KBARWIxeMGkvUax9VtVC9,126446,4
11,0TK2YIli7K1leLovkQiNik,Señorita, Shawn Mendes,0.759,0.54,9,-6.039,0,0.0287,0.037,0.0,0.0945,0.75,116.947,audio_features,0TK2YIli7K1leLovkQiNik,spotify:track:0TK2YIli7K1leLovkQiNik,https://api.spotify.com/v1/tracks/0TK2YIli7K1leLovkQiNik,https://api.spotify.com/v1/audio-analysis/0TK2YIli7K1leLovkQiNik,190960,4
21,7JCi89HGiURxFpr6NITY7q,Snapping, CHUNG HA,0.751,0.726,8,-3.499,0,0.038,0.0706,3.42e-06,0.278,0.581,104.914,audio_features,7JCi89HGiURxFpr6NITY7q,spotify:track:7JCi89HGiURxFpr6NITY7q,https://api.spotify.com/v1/tracks/7JCi89HGiURxFpr6NITY7q,https://api.spotify.com/v1/audio-analysis/7JCi89HGiURxFpr6NITY7q,213164,4
7,6fTt0CH2t0mdeB2N9XFG5r,Panini, Lil Nas X,0.703,0.594,5,-6.146,0,0.0752,0.342,0.0,0.123,0.475,153.848,audio_features,6fTt0CH2t0mdeB2N9XFG5r,spotify:track:6fTt0CH2t0mdeB2N9XFG5r,https://api.spotify.com/v1/tracks/6fTt0CH2t0mdeB2N9XFG5r,https://api.spotify.com/v1/audio-analysis/6fTt0CH2t0mdeB2N9XFG5r,114893,4
9,0s2tvuGsxw0LF14kjZF5TW,Red Flags, LEW,0.362,0.207,11,-11.57,0,0.0296,0.903,0.0,0.115,0.156,149.662,audio_features,0s2tvuGsxw0LF14kjZF5TW,spotify:track:0s2tvuGsxw0LF14kjZF5TW,https://api.spotify.com/v1/tracks/0s2tvuGsxw0LF14kjZF5TW,https://api.spotify.com/v1/audio-analysis/0s2tvuGsxw0LF14kjZF5TW,139120,3
1,7BuSE9uTIw931wtZYzvZcQ,Runaway, Sebastian Yatra,0.756,0.851,2,-3.33,1,0.0674,0.0336,0.0,0.126,0.934,75.014,audio_features,7BuSE9uTIw931wtZYzvZcQ,spotify:track:7BuSE9uTIw931wtZYzvZcQ,https://api.spotify.com/v1/tracks/7BuSE9uTIw931wtZYzvZcQ,https://api.spotify.com/v1/audio-analysis/7BuSE9uTIw931wtZYzvZcQ,200693,4
9,0TgWgW2UYFctTDdN4GC6B7,快樂的甘蔗人, Leo王,0.654,0.813,11,-6.222,1,0.318,0.0729,0.0,0.126,0.745,74.971,audio_features,0TgWgW2UYFctTDdN4GC6B7,spotify:track:0TgWgW2UYFctTDdN4GC6B7,https://api.spotify.com/v1/tracks/0TgWgW2UYFctTDdN4GC6B7,https://api.spotify.com/v1/audio-analysis/0TgWgW2UYFctTDdN4GC6B7,157770,4
2,0GUbhhI5fRx7BlqlqlhjuB,Zimzalabim, Red Velvet,0.68,0.878,5,-4.791,0,0.179,0.0028,2.22e-05,0.336,0.531,127.991,audio_features,0GUbhhI5fRx7BlqlqlhjuB,spotify:track:0GUbhhI5fRx7BlqlqlhjuB,https://api.spotify.com/v1/tracks/0GUbhhI5fRx7BlqlqlhjuB,https://api.spotify.com/v1/audio-analysis/0GUbhhI5fRx7BlqlqlhjuB,190860,4
2,75f2BZnCAUwnYRewSkliQ5,New Day, Michael Turner,0.436,0.367,7,-7.627,1,0.0274,0.232,0.0,0.158,0.14,144.984,audio_features,75f2BZnCAUwnYRewSkliQ5,spotify:track:75f2BZnCAUwnYRewSkliQ5,https://api.spotify.com/v1/tracks/75f2BZnCAUwnYRewSkliQ5,https://api.spotify.com/v1/audio-analysis/75f2BZnCAUwnYRewSkliQ5,406707,4
5,6kohdZZW6TAlinEMm5EjKf,Imagine, Chris Kläfford,0.424,0.296,6,-9.823,1,0.0295,0.895,1.39e-06,0.132,0.217,141.602,audio_features,6kohdZZW6TAlinEMm5EjKf,spotify:track:6kohdZZW6TAlinEMm5EjKf,https://api.spotify.com/v1/tracks/6kohdZZW6TAlinEMm5EjKf,https://api.spotify.com/v1/audio-analysis/6kohdZZW6TAlinEMm5EjKf,221080,4
2,21ms2KdWugFjU4x7SyA4nB,Unloving You, Alex Aiono,0.356,0.287,6,-7.449,1,0.0453,0.834,0.0,0.268,0.427,175.257,audio_features,21ms2KdWugFjU4x7SyA4nB,spotify:track:21ms2KdWugFjU4x7SyA4nB,https://api.spotify.com/v1/tracks/21ms2KdWugFjU4x7SyA4nB,https://api.spotify.com/v1/audio-analysis/21ms2KdWugFjU4x7SyA4nB,207065,3
4,5aJU3H46Gn1EvaF3iMWWXN,Sunshine, Charlie Heat,0.756,0.615,3,-6.351,1,0.122,0.0982,0.0,0.114,0.427,74.995,audio_features,5aJU3H46Gn1EvaF3iMWWXN,spotify:track:5aJU3H46Gn1EvaF3iMWWXN,https://api.spotify.com/v1/tracks/5aJU3H46Gn1EvaF3iMWWXN,https://api.spotify.com/v1/audio-analysis/5aJU3H46Gn1EvaF3iMWWXN,181543,4
76,1rgnBhdG2JDFTbYkYRZAku,Dance Monkey, Tones and I,0.825,0.593,6,-6.401,0,0.0988,0.688,0.000161,0.17,0.54,98.078,audio_features,1rgnBhdG2JDFTbYkYRZAku,spotify:track:1rgnBhdG2JDFTbYkYRZAku,https://api.spotify.com/v1/tracks/1rgnBhdG2JDFTbYkYRZAku,https://api.spotify.com/v1/audio-analysis/1rgnBhdG2JDFTbYkYRZAku,209755,4
17,2e2TpR8wOUZcetxEfPseKI,我願意平凡的陪在你身旁, 王七七,0.848,0.393,4,-7.228,1,0.0674,0.833,0.0,0.0987,0.949,117.159,audio_features,2e2TpR8wOUZcetxEfPseKI,spotify:track:2e2TpR8wOUZcetxEfPseKI,https://api.spotify.com/v1/tracks/2e2TpR8wOUZcetxEfPseKI,https://api.spotify.com/v1/audio-analysis/2e2TpR8wOUZcetxEfPseKI,149215,4
4,67XyC1GdSkKb9sbRRkUDXS,Shotta Flow (Feat. Blueface) [Remix], NLE Choppa,0.894,0.511,2,-4.768,1,0.42,0.0251,0.0,0.14,0.568,120.08,audio_features,67XyC1GdSkKb9sbRRkUDXS,spotify:track:67XyC1GdSkKb9sbRRkUDXS,https://api.spotify.com/v1/tracks/67XyC1GdSkKb9sbRRkUDXS,https://api.spotify.com/v1/audio-analysis/67XyC1GdSkKb9sbRRkUDXS,176632,4
6,51ehroqAaZkbE3dwzQQxJe,Peluang Kedua, Amir Hariz,0.503,0.442,9,-5.861,0,0.0293,0.183,0.0,0.109,0.342,130.087,audio_features,51ehroqAaZkbE3dwzQQxJe,spotify:track:51ehroqAaZkbE3dwzQQxJe,https://api.spotify.com/v1/tracks/51ehroqAaZkbE3dwzQQxJe,https://api.spotify.com/v1/audio-analysis/51ehroqAaZkbE3dwzQQxJe,286735,4
9,4P442Q5ggBqF0nSi68CDTE,Bing Bong Zoo, Peppa Pig,0.8,0.575,0,-7.149,1,0.0496,0.607,2.21e-05,0.178,0.543,132.101,audio_features,4P442Q5ggBqF0nSi68CDTE,spotify:track:4P442Q5ggBqF0nSi68CDTE,https://api.spotify.com/v1/tracks/4P442Q5ggBqF0nSi68CDTE,https://api.spotify.com/v1/audio-analysis/4P442Q5ggBqF0nSi68CDTE,190891,4
62,3znQ9i61vfe2E7URHlOiyc,I Love You 3000, Stephanie Poetri,0.648,0.382,6,-7.85,1,0.0396,0.911,0.0,0.393,0.408,90.099,audio_features,3znQ9i61vfe2E7URHlOiyc,spotify:track:3znQ9i61vfe2E7URHlOiyc,https://api.spotify.com/v1/tracks/3znQ9i61vfe2E7URHlOiyc,https://api.spotify.com/v1/audio-analysis/3znQ9i61vfe2E7URHlOiyc,209734,4
14,2Ghu1DdMwxS3VAyB7i38Wo,That's okay, D.O.,0.679,0.442,7,-8.928,1,0.0637,0.723,0.0,0.231,0.628,129.671,audio_features,2Ghu1DdMwxS3VAyB7i38Wo,spotify:track:2Ghu1DdMwxS3VAyB7i38Wo,https://api.spotify.com/v1/tracks/2Ghu1DdMwxS3VAyB7i38Wo,https://api.spotify.com/v1/audio-analysis/2Ghu1DdMwxS3VAyB7i38Wo,221373,4
22,70eFcWOvlMObDhURTqT4Fv,Beautiful People (feat. Khalid), Ed Sheeran,0.64,0.648,5,-8.113,0,0.187,0.124,0.0,0.0802,0.548,92.977,audio_features,70eFcWOvlMObDhURTqT4Fv,spotify:track:70eFcWOvlMObDhURTqT4Fv,https://api.spotify.com/v1/tracks/70eFcWOvlMObDhURTqT4Fv,https://api.spotify.com/v1/audio-analysis/70eFcWOvlMObDhURTqT4Fv,197867,4
7,1OBb2wZMXKNmtdyyejLIyL,Uh-Oh, (G)I-DLE,0.781,0.814,11,-3.315,0,0.0648,0.0586,0.0,0.118,0.782,92.037,audio_features,1OBb2wZMXKNmtdyyejLIyL,spotify:track:1OBb2wZMXKNmtdyyejLIyL,https://api.spotify.com/v1/tracks/1OBb2wZMXKNmtdyyejLIyL,https://api.spotify.com/v1/audio-analysis/1OBb2wZMXKNmtdyyejLIyL,207600,4
